
Begin Step 0, Time: 0.00909085, Redshift: 109.001, Systemstep: 0, Dloga: 0
Begin Step 247, Time: 0.0582097, Redshift: 16.1793, Systemstep: 0.000133447, Dloga: 0.00229516

Begin Step 248, Time: 0.0583435, Redshift: 16.1399, Systemstep: 0.000133754, Dloga: 0.00229516

Begin Step 249, Time: 0.0584775, Redshift: 16.1006, Systemstep: 0.000134061, Dloga: 0.00229516

Begin Step 250, Time: 0.0586119, Redshift: 16.0614, Systemstep: 0.000134369, Dloga: 0.00229516

Begin Step 251, Time: 0.0587466, Redshift: 16.0223, Systemstep: 0.000134678, Dloga: 0.00229516

Begin Step 252, Time: 0.0588816, Redshift: 15.9832, Systemstep: 0.000134988, Dloga: 0.00229516

Begin Step 253, Time: 0.0590169, Redshift: 15.9443, Systemstep: 0.000135298, Dloga: 0.00229516

Begin Step 254, Time: 0.0591525, Redshift: 15.9055, Systemstep: 0.000135609, Dloga: 0.00229516

Begin Step 255, Time: 0.0592884, Redshift: 15.8667, Systemstep: 0.00013592, Dloga: 0.00229516

